id;title;allday;start;end;created;description;url_public;url_admin;location_id;location_type;location_name;campus_id;campus_name;category_id;category_name;owner_id;owner_name;owner_email;presenter;calendar_id;calendar_name;calendar_public;calendar_admin;registration;color;featured_image;featured_image_alt_text;more_info;setup_time;teardown_time;audience;registration_form_id;registration_series_linked;has_registration_opened;registration_open_at;has_registration_closed;registration_close_at;physical_seats;physical_seats_taken;online_seats;online_seats_taken;seats_taken;wait_list;online_user_id;online_meeting_id;online_host_url;online_join_url;online_join_password;online_provider
4414218;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2026-08-12T10:30:00Z;2026-08-12T12:30:00Z;2025-09-04T12:38:48Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4414218;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4414218;21575;2;Library Lighthouse, Zone 3;41;Nørre Campus;33563;Visualisation;16332;Christian Knudsen;cbk@kb.dk;Søren Davidsen, Henrik Hornemann & Christian Knudsen;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4414218;Åbent værksted i Labbet / drop in consultations at KUB Datalab;FALSE;2026-08-12T10:30:00Z;2026-08-12T12:30:00Z;2025-09-04T12:38:48Z;"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";https://kubkalender.kb.dk/event/4414218;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4414218;21575;2;Library Lighthouse, Zone 3;41;Nørre Campus;32027;Datalab;16332;Christian Knudsen;cbk@kb.dk;Søren Davidsen, Henrik Hornemann & Christian Knudsen;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;FALSE;#18E0F2;https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1680706557.jpg;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4542785;Python for not quite Absolute Beginners : list comprehensions, files & errors, #summer(school);FALSE;2026-08-12T11:01:00Z;2026-08-12T14:00:00Z;2026-05-18T12:22:27Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to use list comprehensions to write cleaner and more efficient code, read from and write to files to store and retrieve data, and handle errors to make your programs more robust and reliable.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542785;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542785;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;33562;Analysis;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:22:27Z;TRUE;2026-08-12T14:00:00Z;50;31;0;0;31;TRUE;NA;NA;NA;NA;NA;NA
4542785;Python for not quite Absolute Beginners : list comprehensions, files & errors, #summer(school);FALSE;2026-08-12T11:01:00Z;2026-08-12T14:00:00Z;2026-05-18T12:22:27Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to use list comprehensions to write cleaner and more efficient code, read from and write to files to store and retrieve data, and handle errors to make your programs more robust and reliable.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542785;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542785;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;33564;English;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:22:27Z;TRUE;2026-08-12T14:00:00Z;50;31;0;0;31;TRUE;NA;NA;NA;NA;NA;NA
4542785;Python for not quite Absolute Beginners : list comprehensions, files & errors, #summer(school);FALSE;2026-08-12T11:01:00Z;2026-08-12T14:00:00Z;2026-05-18T12:22:27Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to use list comprehensions to write cleaner and more efficient code, read from and write to files to store and retrieve data, and handle errors to make your programs more robust and reliable.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542785;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542785;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;36626;Python;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:22:27Z;TRUE;2026-08-12T14:00:00Z;50;31;0;0;31;TRUE;NA;NA;NA;NA;NA;NA
4542785;Python for not quite Absolute Beginners : list comprehensions, files & errors, #summer(school);FALSE;2026-08-12T11:01:00Z;2026-08-12T14:00:00Z;2026-05-18T12:22:27Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to use list comprehensions to write cleaner and more efficient code, read from and write to files to store and retrieve data, and handle errors to make your programs more robust and reliable.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542785;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542785;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;38246;Summer School;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:22:27Z;TRUE;2026-08-12T14:00:00Z;50;31;0;0;31;TRUE;NA;NA;NA;NA;NA;NA
4542785;Python for not quite Absolute Beginners : list comprehensions, files & errors, #summer(school);FALSE;2026-08-12T11:01:00Z;2026-08-12T14:00:00Z;2026-05-18T12:22:27Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to use list comprehensions to write cleaner and more efficient code, read from and write to files to store and retrieve data, and handle errors to make your programs more robust and reliable.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542785;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542785;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;32027;Datalab;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:22:27Z;TRUE;2026-08-12T14:00:00Z;50;31;0;0;31;TRUE;NA;NA;NA;NA;NA;NA
4542788;Python for not quite Absolute Beginners : data analysis with pandas, #summer(school);FALSE;2026-08-13T07:01:00Z;2026-08-13T10:00:00Z;2026-05-18T12:58:24Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to import, analyse, and visualise data using the library <em>pandas</em>.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542788;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542788;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;33562;Analysis;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:58:24Z;TRUE;2026-08-13T10:00:00Z;50;37;0;0;37;TRUE;NA;NA;NA;NA;NA;NA
4542788;Python for not quite Absolute Beginners : data analysis with pandas, #summer(school);FALSE;2026-08-13T07:01:00Z;2026-08-13T10:00:00Z;2026-05-18T12:58:24Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to import, analyse, and visualise data using the library <em>pandas</em>.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542788;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542788;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;33564;English;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:58:24Z;TRUE;2026-08-13T10:00:00Z;50;37;0;0;37;TRUE;NA;NA;NA;NA;NA;NA
4542788;Python for not quite Absolute Beginners : data analysis with pandas, #summer(school);FALSE;2026-08-13T07:01:00Z;2026-08-13T10:00:00Z;2026-05-18T12:58:24Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to import, analyse, and visualise data using the library <em>pandas</em>.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542788;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542788;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;36626;Python;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:58:24Z;TRUE;2026-08-13T10:00:00Z;50;37;0;0;37;TRUE;NA;NA;NA;NA;NA;NA
4542788;Python for not quite Absolute Beginners : data analysis with pandas, #summer(school);FALSE;2026-08-13T07:01:00Z;2026-08-13T10:00:00Z;2026-05-18T12:58:24Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to import, analyse, and visualise data using the library <em>pandas</em>.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542788;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542788;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;38246;Summer School;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:58:24Z;TRUE;2026-08-13T10:00:00Z;50;37;0;0;37;TRUE;NA;NA;NA;NA;NA;NA
4542788;Python for not quite Absolute Beginners : data analysis with pandas, #summer(school);FALSE;2026-08-13T07:01:00Z;2026-08-13T10:00:00Z;2026-05-18T12:58:24Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to import, analyse, and visualise data using the library <em>pandas</em>.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542788;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542788;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;33563;Visualisation;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:58:24Z;TRUE;2026-08-13T10:00:00Z;50;37;0;0;37;TRUE;NA;NA;NA;NA;NA;NA
4542788;Python for not quite Absolute Beginners : data analysis with pandas, #summer(school);FALSE;2026-08-13T07:01:00Z;2026-08-13T10:00:00Z;2026-05-18T12:58:24Z;"<p><br />
<strong>This course is part of our <em>Python Summer School</em>. We will offer courses throughout the week from August 10&ndash;14.<br />
You can sign up for one course or as many as you like.</strong></p>

<p><em>Python for Absolute Beginners</em>&nbsp;Part 1 &amp; 2 are our core courses. After completing these (or if you already have Python knowledge equivalent to the course material), you can join all other Python courses in our Summer School.</p>

<p>You can find all of our course materials here:&nbsp;<a href=""https://kubdatalab.github.io/python"" target=""_blank"">https://kubdatalab.github.io/python</a></p>

<p>And sign up for more courses here:&nbsp;<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p>---</p>

<p>In the <strong><em>Python for not quite Absolute Beginners</em></strong> courses, we expand on previous learning to write more structured and reliable programs. Before you attend these courses, make sure you have completed <em>Python for Absolute Beginners</em> Part 1 and 2 or are familiar with its topics.</p>

<p>In this part, you will learn how to import, analyse, and visualise data using the library <em>pandas</em>.</p>

<p>&nbsp;</p>

<p><strong>Practical information:</strong> We will be working in Jupyter Lab / Jupyter Notebook, which requires some installation, but you can also work in either Google Colabs or ERDA which require only a Google or KU account, respectively. For more information and help, consult &quot;Install &amp; Run Python&quot; on the course page:<br />
<a href=""https://kubdatalab.github.io/python/docs/howto/setup.html"" target=""_blank"">https://kubdatalab.github.io/python/docs/howto/setup.html</a></p>

<p>&nbsp;</p>";https://kubkalender.kb.dk/event/4542788;https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=4542788;98;0;Library Lighthouse, zone 1, Library Lighthouse, zone 2;41;Nørre Campus;32027;Datalab;28221;Daniel Pryn;pryn@kb.dk;Benjamin Derksen & Daniel Pryn;6416;Datalab;https://kubkalender.kb.dk/calendar/datalab;https://kubkalender.kb.dk/admin/calendar/6416;TRUE;#18E0F2;https://dkou0skpxpnwz.cloudfront.net/customers/105/images/python_summer_editiion.png;NA;NA;0;0;NA;5673;FALSE;TRUE;2026-05-18T12:58:24Z;TRUE;2026-08-13T10:00:00Z;50;37;0;0;37;TRUE;NA;NA;NA;NA;NA;NA
